time_offset_s,rssi,rssi_mean,variance,anomaly_score,class_label
8.744,-40,-40.7,0.2211,0.04,waving
8.845,-40,-40.65,0.2395,0.04,waving
8.947,-40,-40.6,0.2526,0.04,waving
9.047,-39,-40.5,0.3684,0.06,waving
9.148,-38,-40.35,0.6605,0.11,waving
9.250,-38,-40.2,0.9053,0.15,waving
9.348,-38,-40.05,1.1026,0.18,waving
9.451,-38,-39.9,1.2526,0.2,waving
9.554,-38,-39.75,1.3553,0.22,waving
9.654,-38,-39.6,1.4105,0.23,waving
9.745,-38,-39.45,1.4184,0.23,waving
9.845,-38,-39.3,1.3789,0.22,waving
9.945,-38,-39.15,1.2921,0.21,waving
10.048,-38,-39.0,1.1579,0.19,waving
10.150,-38,-38.85,0.9763,0.16,waving
10.251,-38,-38.75,0.9342,0.15,waving
10.354,-38,-38.65,0.8711,0.14,waving
10.454,-38,-38.55,0.7868,0.13,waving
10.554,-38,-38.45,0.6816,0.11,waving
10.654,-38,-38.35,0.5553,0.09,waving
10.743,-38,-38.25,0.4079,0.07,waving
10.848,-38,-38.15,0.2395,0.04,waving
10.948,-38,-38.05,0.05,0.01,waving
11.049,-38,-38.0,0.0,0.0,waving
11.152,-38,-38.0,0.0,0.0,waving
11.252,-38,-38.0,0.0,0.0,waving
11.354,-39,-38.05,0.05,0.01,waving
11.454,-39,-38.1,0.0947,0.02,waving
11.556,-39,-38.15,0.1342,0.02,waving
11.644,-39,-38.2,0.1684,0.03,waving
11.747,-39,-38.25,0.1974,0.03,waving
11.844,-39,-38.3,0.2211,0.04,waving
11.948,-39,-38.35,0.2395,0.04,waving
12.047,-39,-38.4,0.2526,0.04,waving
12.148,-39,-38.45,0.2605,0.04,waving
12.247,-39,-38.5,0.2632,0.04,waving
12.350,-39,-38.55,0.2605,0.04,waving
12.452,-39,-38.6,0.2526,0.04,waving
12.554,-39,-38.65,0.2395,0.04,waving
12.654,-38,-38.65,0.2395,0.04,waving
12.754,-38,-38.65,0.2395,0.04,waving
12.847,-38,-38.65,0.2395,0.04,waving
12.948,-38,-38.65,0.2395,0.04,waving
13.047,-38,-38.65,0.2395,0.04,waving
13.150,-38,-38.65,0.2395,0.04,waving
13.252,-38,-38.65,0.2395,0.04,waving
13.353,-38,-38.6,0.2526,0.04,waving
13.454,-38,-38.55,0.2605,0.04,waving
13.554,-38,-38.5,0.2632,0.04,waving
13.646,-38,-38.45,0.2605,0.04,waving
13.744,-38,-38.4,0.2526,0.04,waving
13.850,-38,-38.35,0.2395,0.04,waving
13.950,-38,-38.3,0.2211,0.04,waving
14.050,-38,-38.25,0.1974,0.03,waving
14.150,-38,-38.2,0.1684,0.03,waving
14.252,-38,-38.15,0.1342,0.02,waving
14.352,-38,-38.1,0.0947,0.02,waving
14.452,-38,-38.05,0.05,0.01,waving
14.554,-38,-38.0,0.0,0.0,waving
14.654,-38,-38.0,0.0,0.0,waving
14.754,-38,-38.0,0.0,0.0,waving
14.854,-38,-38.0,0.0,0.0,waving
14.954,-38,-38.0,0.0,0.0,waving
15.045,-38,-38.0,0.0,0.0,waving
15.145,-38,-38.0,0.0,0.0,waving
15.244,-38,-38.0,0.0,0.0,waving
15.354,-38,-38.0,0.0,0.0,waving
15.454,-38,-38.0,0.0,0.0,waving
15.554,-38,-38.0,0.0,0.0,waving
15.654,-38,-38.0,0.0,0.0,waving
15.754,-38,-38.0,0.0,0.0,waving
15.844,-38,-38.0,0.0,0.0,waving
15.944,-38,-38.0,0.0,0.0,waving
16.045,-38,-38.0,0.0,0.0,waving
16.148,-38,-38.0,0.0,0.0,waving
16.248,-38,-38.0,0.0,0.0,waving
16.348,-38,-38.0,0.0,0.0,waving
16.448,-38,-38.0,0.0,0.0,waving
16.550,-38,-38.0,0.0,0.0,waving
16.651,-38,-38.0,0.0,0.0,waving
16.750,-38,-38.0,0.0,0.0,waving
16.853,-38,-38.0,0.0,0.0,waving
16.953,-38,-38.0,0.0,0.0,waving
17.052,-38,-38.0,0.0,0.0,waving
17.150,-38,-38.0,0.0,0.0,waving
17.254,-38,-38.0,0.0,0.0,waving
17.354,-38,-38.0,0.0,0.0,waving
17.454,-38,-38.0,0.0,0.0,waving
17.554,-38,-38.0,0.0,0.0,waving
17.654,-38,-38.0,0.0,0.0,waving
17.756,-38,-38.0,0.0,0.0,waving
17.845,-38,-38.0,0.0,0.0,waving
17.944,-38,-38.0,0.0,0.0,waving
18.044,-38,-38.0,0.0,0.0,waving
18.144,-38,-38.0,0.0,0.0,waving
18.244,-38,-38.0,0.0,0.0,waving
18.344,-38,-38.0,0.0,0.0,waving
18.448,-38,-38.0,0.0,0.0,waving
18.547,-38,-38.0,0.0,0.0,waving
18.650,-38,-38.0,0.0,0.0,waving
18.752,-38,-38.0,0.0,0.0,waving
18.854,-38,-38.0,0.0,0.0,waving
18.954,-38,-38.0,0.0,0.0,waving
19.044,-38,-38.0,0.0,0.0,waving
19.147,-38,-38.0,0.0,0.0,waving
19.247,-38,-38.0,0.0,0.0,waving
19.348,-38,-38.0,0.0,0.0,waving
19.451,-38,-38.0,0.0,0.0,waving
19.552,-38,-38.0,0.0,0.0,waving
19.654,-38,-38.0,0.0,0.0,waving
19.754,-38,-38.0,0.0,0.0,waving
19.854,-38,-38.0,0.0,0.0,waving
19.944,-38,-38.0,0.0,0.0,waving
20.046,-38,-38.0,0.0,0.0,waving
20.144,-38,-38.0,0.0,0.0,waving
20.245,-38,-38.0,0.0,0.0,waving
20.344,-38,-38.0,0.0,0.0,waving
20.445,-38,-38.0,0.0,0.0,waving
20.548,-38,-38.0,0.0,0.0,waving
20.650,-38,-38.0,0.0,0.0,waving
20.752,-38,-38.0,0.0,0.0,waving
20.854,-38,-38.0,0.0,0.0,waving
20.956,-38,-38.0,0.0,0.0,waving
21.044,-38,-38.0,0.0,0.0,waving
21.144,-38,-38.0,0.0,0.0,waving
21.241,-38,-38.0,0.0,0.0,waving
21.365,-38,-38.0,0.0,0.0,waving
21.480,-38,-38.0,0.0,0.0,waving
21.550,-38,-38.0,0.0,0.0,waving
21.647,-38,-38.0,0.0,0.0,waving
21.744,-38,-38.0,0.0,0.0,waving
21.854,-38,-38.0,0.0,0.0,waving
21.944,-38,-38.0,0.0,0.0,waving
22.044,-38,-38.0,0.0,0.0,waving
22.145,-38,-38.0,0.0,0.0,waving
22.246,-38,-38.0,0.0,0.0,waving
22.344,-38,-38.0,0.0,0.0,waving
22.450,-38,-38.0,0.0,0.0,waving
22.550,-38,-38.0,0.0,0.0,waving
22.651,-38,-38.0,0.0,0.0,waving
22.753,-38,-38.0,0.0,0.0,waving
22.854,-38,-38.0,0.0,0.0,waving
22.954,-38,-38.0,0.0,0.0,waving
23.054,-38,-38.0,0.0,0.0,waving
23.154,-38,-38.0,0.0,0.0,waving
23.244,-38,-38.0,0.0,0.0,waving
23.347,-38,-38.0,0.0,0.0,waving
23.447,-38,-38.0,0.0,0.0,waving
23.550,-38,-38.0,0.0,0.0,waving
23.650,-38,-38.0,0.0,0.0,waving
23.750,-38,-38.0,0.0,0.0,waving
23.853,-38,-38.0,0.0,0.0,waving
23.952,-38,-38.0,0.0,0.0,waving
24.053,-38,-38.0,0.0,0.0,waving
24.153,-38,-38.0,0.0,0.0,waving
24.254,-39,-38.05,0.05,0.01,waving
24.354,-39,-38.1,0.0947,0.02,waving
24.453,-39,-38.15,0.1342,0.02,waving
24.554,-39,-38.2,0.1684,0.03,waving
24.647,-39,-38.25,0.1974,0.03,waving
24.749,-39,-38.3,0.2211,0.04,waving
24.848,-39,-38.35,0.2395,0.04,waving
24.950,-39,-38.4,0.2526,0.04,waving
25.052,-39,-38.45,0.2605,0.04,waving
25.154,-39,-38.5,0.2632,0.04,waving
25.256,-39,-38.55,0.2605,0.04,waving
25.347,-39,-38.6,0.2526,0.04,waving
25.448,-39,-38.65,0.2395,0.04,waving
25.550,-39,-38.7,0.2211,0.04,waving
25.653,-39,-38.75,0.1974,0.03,waving
25.754,-39,-38.8,0.1684,0.03,waving
25.854,-39,-38.85,0.1342,0.02,waving
25.944,-39,-38.9,0.0947,0.02,waving
26.046,-39,-38.95,0.05,0.01,waving
26.147,-39,-39.0,0.0,0.0,waving
26.248,-39,-39.0,0.0,0.0,waving
26.348,-39,-39.0,0.0,0.0,waving
26.450,-39,-39.0,0.0,0.0,waving
26.551,-39,-39.0,0.0,0.0,waving
26.652,-39,-39.0,0.0,0.0,waving
26.752,-39,-39.0,0.0,0.0,waving
26.852,-39,-39.0,0.0,0.0,waving
26.954,-39,-39.0,0.0,0.0,waving
27.054,-39,-39.0,0.0,0.0,waving
27.148,-39,-39.0,0.0,0.0,waving
27.249,-39,-39.0,0.0,0.0,waving
27.347,-40,-39.05,0.05,0.01,waving
27.450,-40,-39.1,0.0947,0.02,waving
27.550,-40,-39.15,0.1342,0.02,waving
27.650,-40,-39.2,0.1684,0.03,waving
27.754,-40,-39.25,0.1974,0.03,waving
27.854,-40,-39.3,0.2211,0.04,waving
27.954,-40,-39.35,0.2395,0.04,waving
28.044,-40,-39.4,0.2526,0.04,waving
28.148,-40,-39.45,0.2605,0.04,waving
28.248,-40,-39.5,0.2632,0.04,waving
28.350,-40,-39.55,0.2605,0.04,waving
28.448,-40,-39.6,0.2526,0.04,waving
28.547,-40,-39.65,0.2395,0.04,waving
28.651,-40,-39.7,0.2211,0.04,waving
28.750,-40,-39.75,0.1974,0.03,waving
28.847,-40,-39.8,0.1684,0.03,waving
28.950,-40,-39.85,0.1342,0.02,waving
29.048,-40,-39.9,0.0947,0.02,waving
29.150,-40,-39.95,0.05,0.01,waving
29.251,-40,-40.0,0.0,0.0,waving
29.354,-40,-40.0,0.0,0.0,waving
29.454,-40,-40.0,0.0,0.0,waving
29.556,-40,-40.0,0.0,0.0,waving
29.647,-40,-40.0,0.0,0.0,waving
29.747,-40,-40.0,0.0,0.0,waving
29.850,-39,-39.95,0.05,0.01,waving
29.950,-39,-39.9,0.0947,0.02,waving
