time_offset_s,rssi,rssi_mean,variance,anomaly_score,class_label
2.979,-40,-40.0,0.0,0.0,idle
3.076,-40,-40.0,0.0,0.0,idle
3.181,-40,-40.0,0.0,0.0,idle
3.281,-40,-40.0,0.0,0.0,idle
3.385,-40,-40.0,0.0,0.0,idle
3.485,-40,-40.0,0.0,0.0,idle
3.585,-40,-40.0,0.0,0.0,idle
3.688,-40,-40.0,0.0,0.0,idle
3.776,-40,-40.0,0.0,0.0,idle
3.878,-40,-40.0,0.0,0.0,idle
3.978,-40,-40.0,0.0,0.0,idle
4.081,-40,-40.0,0.0,0.0,idle
4.185,-40,-40.0,0.0,0.0,idle
4.284,-40,-40.0,0.0,0.0,idle
4.385,-40,-40.0,0.0,0.0,idle
4.478,-40,-40.0,0.0,0.0,idle
4.580,-40,-40.0,0.0,0.0,idle
4.682,-40,-40.0,0.0,0.0,idle
4.781,-40,-40.0,0.0,0.0,idle
4.884,-40,-40.0,0.0,0.0,idle
4.985,-40,-40.0,0.0,0.0,idle
5.088,-40,-40.0,0.0,0.0,idle
5.178,-40,-40.0,0.0,0.0,idle
5.278,-40,-40.0,0.0,0.0,idle
5.378,-40,-40.0,0.0,0.0,idle
5.479,-40,-40.0,0.0,0.0,idle
5.578,-40,-40.0,0.0,0.0,idle
5.678,-40,-40.0,0.0,0.0,idle
5.781,-40,-40.0,0.0,0.0,idle
5.881,-40,-40.0,0.0,0.0,idle
5.984,-40,-40.0,0.0,0.0,idle
6.085,-40,-40.0,0.0,0.0,idle
6.185,-40,-40.0,0.0,0.0,idle
6.285,-40,-40.0,0.0,0.0,idle
6.385,-40,-40.0,0.0,0.0,idle
6.485,-40,-40.0,0.0,0.0,idle
6.576,-40,-40.0,0.0,0.0,idle
6.679,-40,-40.0,0.0,0.0,idle
6.776,-40,-40.0,0.0,0.0,idle
6.887,-40,-40.0,0.0,0.0,idle
6.987,-40,-40.0,0.0,0.0,idle
7.076,-40,-40.0,0.0,0.0,idle
7.178,-40,-40.0,0.0,0.0,idle
7.281,-40,-40.0,0.0,0.0,idle
7.378,-40,-40.0,0.0,0.0,idle
7.478,-40,-40.0,0.0,0.0,idle
7.579,-40,-40.0,0.0,0.0,idle
7.678,-40,-40.0,0.0,0.0,idle
7.779,-40,-40.0,0.0,0.0,idle
7.879,-40,-40.0,0.0,0.0,idle
7.982,-40,-40.0,0.0,0.0,idle
8.083,-40,-40.0,0.0,0.0,idle
8.184,-40,-40.0,0.0,0.0,idle
8.287,-40,-40.0,0.0,0.0,idle
8.376,-40,-40.0,0.0,0.0,idle
8.474,-40,-40.0,0.0,0.0,idle
8.576,-40,-40.0,0.0,0.0,idle
8.678,-40,-40.0,0.0,0.0,idle
8.778,-40,-40.0,0.0,0.0,idle
8.878,-40,-40.0,0.0,0.0,idle
8.978,-40,-40.0,0.0,0.0,idle
9.078,-40,-40.0,0.0,0.0,idle
9.179,-40,-40.0,0.0,0.0,idle
9.278,-40,-40.0,0.0,0.0,idle
9.379,-40,-40.0,0.0,0.0,idle
9.481,-40,-40.0,0.0,0.0,idle
9.582,-40,-40.0,0.0,0.0,idle
9.681,-40,-40.0,0.0,0.0,idle
9.782,-40,-40.0,0.0,0.0,idle
9.885,-40,-40.0,0.0,0.0,idle
9.985,-40,-40.0,0.0,0.0,idle
10.085,-40,-40.0,0.0,0.0,idle
10.185,-40,-40.0,0.0,0.0,idle
10.278,-40,-40.0,0.0,0.0,idle
10.379,-40,-40.0,0.0,0.0,idle
10.479,-40,-40.0,0.0,0.0,idle
10.578,-40,-40.0,0.0,0.0,idle
10.678,-40,-40.0,0.0,0.0,idle
10.778,-40,-40.0,0.0,0.0,idle
10.881,-40,-40.0,0.0,0.0,idle
10.981,-40,-40.0,0.0,0.0,idle
11.083,-40,-40.0,0.0,0.0,idle
11.183,-40,-40.0,0.0,0.0,idle
11.284,-40,-40.0,0.0,0.0,idle
11.383,-40,-40.0,0.0,0.0,idle
11.482,-40,-40.0,0.0,0.0,idle
11.583,-40,-40.0,0.0,0.0,idle
11.683,-40,-40.0,0.0,0.0,idle
11.784,-40,-40.0,0.0,0.0,idle
11.885,-40,-40.0,0.0,0.0,idle
11.985,-40,-40.0,0.0,0.0,idle
12.085,-40,-40.0,0.0,0.0,idle
12.187,-40,-40.0,0.0,0.0,idle
12.276,-40,-40.0,0.0,0.0,idle
12.376,-40,-40.0,0.0,0.0,idle
12.476,-40,-40.0,0.0,0.0,idle
12.576,-40,-40.0,0.0,0.0,idle
12.679,-40,-40.0,0.0,0.0,idle
12.779,-40,-40.0,0.0,0.0,idle
12.878,-40,-40.0,0.0,0.0,idle
12.979,-40,-40.0,0.0,0.0,idle
13.078,-40,-40.0,0.0,0.0,idle
13.178,-40,-40.0,0.0,0.0,idle
13.278,-40,-40.0,0.0,0.0,idle
13.378,-40,-40.0,0.0,0.0,idle
13.478,-40,-40.0,0.0,0.0,idle
13.583,-40,-40.0,0.0,0.0,idle
13.682,-40,-40.0,0.0,0.0,idle
13.782,-40,-40.0,0.0,0.0,idle
13.881,-40,-40.0,0.0,0.0,idle
13.983,-40,-40.0,0.0,0.0,idle
14.083,-40,-40.0,0.0,0.0,idle
14.183,-40,-40.0,0.0,0.0,idle
14.285,-40,-40.0,0.0,0.0,idle
14.385,-40,-40.0,0.0,0.0,idle
14.485,-40,-40.0,0.0,0.0,idle
14.585,-40,-40.0,0.0,0.0,idle
14.685,-40,-40.0,0.0,0.0,idle
14.785,-40,-40.0,0.0,0.0,idle
14.885,-40,-40.0,0.0,0.0,idle
14.985,-40,-40.0,0.0,0.0,idle
15.085,-40,-40.0,0.0,0.0,idle
15.185,-40,-40.0,0.0,0.0,idle
15.276,-40,-40.0,0.0,0.0,idle
15.385,-40,-40.0,0.0,0.0,idle
15.485,-40,-40.0,0.0,0.0,idle
15.585,-40,-40.0,0.0,0.0,idle
15.685,-40,-40.0,0.0,0.0,idle
15.785,-40,-40.0,0.0,0.0,idle
15.886,-40,-40.0,0.0,0.0,idle
15.976,-40,-40.0,0.0,0.0,idle
16.076,-40,-40.0,0.0,0.0,idle
16.176,-40,-40.0,0.0,0.0,idle
16.277,-40,-40.0,0.0,0.0,idle
16.375,-40,-40.0,0.0,0.0,idle
16.479,-40,-40.0,0.0,0.0,idle
16.580,-40,-40.0,0.0,0.0,idle
16.678,-40,-40.0,0.0,0.0,idle
16.778,-40,-40.0,0.0,0.0,idle
16.882,-40,-40.0,0.0,0.0,idle
16.982,-40,-40.0,0.0,0.0,idle
17.081,-40,-40.0,0.0,0.0,idle
17.181,-40,-40.0,0.0,0.0,idle
17.284,-40,-40.0,0.0,0.0,idle
17.385,-40,-40.0,0.0,0.0,idle
17.485,-40,-40.0,0.0,0.0,idle
17.585,-40,-40.0,0.0,0.0,idle
17.683,-40,-40.0,0.0,0.0,idle
17.785,-40,-40.0,0.0,0.0,idle
17.885,-40,-40.0,0.0,0.0,idle
17.985,-40,-40.0,0.0,0.0,idle
18.088,-40,-40.0,0.0,0.0,idle
18.176,-40,-40.0,0.0,0.0,idle
18.276,-40,-40.0,0.0,0.0,idle
18.375,-40,-40.0,0.0,0.0,idle
18.478,-40,-40.0,0.0,0.0,idle
18.581,-40,-40.0,0.0,0.0,idle
18.679,-40,-40.0,0.0,0.0,idle
18.779,-40,-40.0,0.0,0.0,idle
18.881,-40,-40.0,0.0,0.0,idle
18.981,-40,-40.0,0.0,0.0,idle
19.081,-40,-40.0,0.0,0.0,idle
19.182,-40,-40.0,0.0,0.0,idle
19.281,-40,-40.0,0.0,0.0,idle
19.385,-40,-40.0,0.0,0.0,idle
19.485,-40,-40.0,0.0,0.0,idle
19.585,-40,-40.0,0.0,0.0,idle
19.685,-40,-40.0,0.0,0.0,idle
19.785,-40,-40.0,0.0,0.0,idle
19.885,-40,-40.0,0.0,0.0,idle
19.987,-40,-40.0,0.0,0.0,idle
20.077,-40,-40.0,0.0,0.0,idle
20.176,-40,-40.0,0.0,0.0,idle
20.287,-40,-40.0,0.0,0.0,idle
20.376,-40,-40.0,0.0,0.0,idle
20.480,-40,-40.0,0.0,0.0,idle
20.578,-40,-40.0,0.0,0.0,idle
20.678,-40,-40.0,0.0,0.0,idle
20.778,-40,-40.0,0.0,0.0,idle
20.878,-40,-40.0,0.0,0.0,idle
20.981,-40,-40.0,0.0,0.0,idle
21.081,-40,-40.0,0.0,0.0,idle
21.181,-40,-40.0,0.0,0.0,idle
21.281,-40,-40.0,0.0,0.0,idle
21.385,-40,-40.0,0.0,0.0,idle
21.485,-40,-40.0,0.0,0.0,idle
21.585,-39,-39.95,0.05,0.01,idle
21.685,-39,-39.9,0.0947,0.02,idle
21.785,-39,-39.85,0.1342,0.02,idle
21.885,-39,-39.8,0.1684,0.03,idle
21.976,-39,-39.75,0.1974,0.03,idle
22.076,-39,-39.7,0.2211,0.04,idle
22.178,-39,-39.65,0.2395,0.04,idle
22.279,-39,-39.6,0.2526,0.04,idle
22.379,-39,-39.55,0.2605,0.04,idle
22.479,-39,-39.5,0.2632,0.04,idle
22.579,-39,-39.45,0.2605,0.04,idle
22.679,-39,-39.4,0.2526,0.04,idle
22.778,-39,-39.35,0.2395,0.04,idle
22.879,-39,-39.3,0.2211,0.04,idle
22.980,-39,-39.25,0.1974,0.03,idle
23.078,-39,-39.2,0.1684,0.03,idle
23.178,-39,-39.15,0.1342,0.02,idle
23.279,-39,-39.1,0.0947,0.02,idle
23.378,-39,-39.05,0.05,0.01,idle
23.481,-39,-39.0,0.0,0.0,idle
23.582,-39,-39.0,0.0,0.0,idle
23.682,-39,-39.0,0.0,0.0,idle
23.782,-39,-39.0,0.0,0.0,idle
23.883,-39,-39.0,0.0,0.0,idle
23.983,-39,-39.0,0.0,0.0,idle
24.085,-39,-39.0,0.0,0.0,idle
24.185,-39,-39.0,0.0,0.0,idle
24.285,-39,-39.0,0.0,0.0,idle
24.385,-39,-39.0,0.0,0.0,idle
24.485,-39,-39.0,0.0,0.0,idle
24.585,-39,-39.0,0.0,0.0,idle
24.685,-39,-39.0,0.0,0.0,idle
24.785,-39,-39.0,0.0,0.0,idle
24.887,-39,-39.0,0.0,0.0,idle
24.985,-39,-39.0,0.0,0.0,idle
25.076,-39,-39.0,0.0,0.0,idle
25.176,-39,-39.0,0.0,0.0,idle
25.276,-39,-39.0,0.0,0.0,idle
25.378,-39,-39.0,0.0,0.0,idle
25.476,-39,-39.0,0.0,0.0,idle
25.575,-39,-39.0,0.0,0.0,idle
25.679,-39,-39.0,0.0,0.0,idle
25.781,-39,-39.0,0.0,0.0,idle
25.883,-39,-39.0,0.0,0.0,idle
25.983,-39,-39.0,0.0,0.0,idle
26.081,-39,-39.0,0.0,0.0,idle
26.183,-39,-39.0,0.0,0.0,idle
26.283,-39,-39.0,0.0,0.0,idle
26.385,-39,-39.0,0.0,0.0,idle
26.485,-39,-39.0,0.0,0.0,idle
26.585,-39,-39.0,0.0,0.0,idle
26.685,-39,-39.0,0.0,0.0,idle
26.785,-39,-39.0,0.0,0.0,idle
26.885,-39,-39.0,0.0,0.0,idle
26.976,-39,-39.0,0.0,0.0,idle
27.078,-39,-39.0,0.0,0.0,idle
27.178,-39,-39.0,0.0,0.0,idle
27.279,-39,-39.0,0.0,0.0,idle
27.382,-39,-39.0,0.0,0.0,idle
27.483,-39,-39.0,0.0,0.0,idle
27.585,-39,-39.0,0.0,0.0,idle
27.685,-39,-39.0,0.0,0.0,idle
27.785,-39,-39.0,0.0,0.0,idle
27.885,-39,-39.0,0.0,0.0,idle
27.984,-39,-39.0,0.0,0.0,idle
28.083,-39,-39.0,0.0,0.0,idle
28.185,-39,-39.0,0.0,0.0,idle
28.285,-39,-39.0,0.0,0.0,idle
28.384,-39,-39.0,0.0,0.0,idle
28.487,-39,-39.0,0.0,0.0,idle
28.579,-39,-39.0,0.0,0.0,idle
28.679,-39,-39.0,0.0,0.0,idle
28.781,-39,-39.0,0.0,0.0,idle
28.881,-39,-39.0,0.0,0.0,idle
28.979,-39,-39.0,0.0,0.0,idle
29.081,-39,-39.0,0.0,0.0,idle
29.181,-39,-39.0,0.0,0.0,idle
29.284,-39,-39.0,0.0,0.0,idle
29.385,-39,-39.0,0.0,0.0,idle
29.485,-39,-39.0,0.0,0.0,idle
29.585,-39,-39.0,0.0,0.0,idle
29.685,-39,-39.0,0.0,0.0,idle
29.776,-39,-39.0,0.0,0.0,idle
29.876,-39,-39.0,0.0,0.0,idle
29.975,-39,-39.0,0.0,0.0,idle
