time_offset_s,rssi,rssi_mean,variance,anomaly_score,class_label
1.847,-41,-41.0,0.0,0.0,idle
1.947,-41,-41.0,0.0,0.0,idle
2.047,-41,-41.0,0.0,0.0,idle
2.147,-41,-41.0,0.0,0.0,idle
2.247,-41,-41.0,0.0,0.0,idle
2.347,-41,-41.0,0.0,0.0,idle
2.447,-41,-41.0,0.0,0.0,idle
2.549,-41,-41.0,0.0,0.0,idle
2.647,-41,-41.0,0.0,0.0,idle
2.747,-41,-41.0,0.0,0.0,idle
2.849,-41,-41.0,0.0,0.0,idle
2.950,-41,-41.0,0.0,0.0,idle
3.050,-41,-41.0,0.0,0.0,idle
3.150,-41,-41.0,0.0,0.0,idle
3.251,-41,-41.0,0.0,0.0,idle
3.351,-41,-41.0,0.0,0.0,idle
3.453,-41,-41.0,0.0,0.0,idle
3.553,-41,-41.0,0.0,0.0,idle
3.653,-41,-41.0,0.0,0.0,idle
3.753,-41,-41.0,0.0,0.0,idle
3.856,-41,-41.0,0.0,0.0,idle
3.945,-41,-41.0,0.0,0.0,idle
4.045,-41,-41.0,0.0,0.0,idle
4.145,-41,-41.0,0.0,0.0,idle
4.243,-41,-41.0,0.0,0.0,idle
4.345,-41,-41.0,0.0,0.0,idle
4.447,-41,-41.0,0.0,0.0,idle
4.547,-41,-41.0,0.0,0.0,idle
4.647,-41,-41.0,0.0,0.0,idle
4.747,-41,-41.0,0.0,0.0,idle
4.847,-41,-41.0,0.0,0.0,idle
4.947,-41,-41.0,0.0,0.0,idle
5.047,-41,-41.0,0.0,0.0,idle
5.149,-41,-41.0,0.0,0.0,idle
5.249,-41,-41.0,0.0,0.0,idle
5.351,-41,-41.0,0.0,0.0,idle
5.451,-41,-41.0,0.0,0.0,idle
5.552,-41,-41.0,0.0,0.0,idle
5.652,-41,-41.0,0.0,0.0,idle
5.750,-41,-41.0,0.0,0.0,idle
5.850,-41,-41.0,0.0,0.0,idle
5.950,-41,-41.0,0.0,0.0,idle
6.053,-41,-41.0,0.0,0.0,idle
6.153,-41,-41.0,0.0,0.0,idle
6.245,-41,-41.0,0.0,0.0,idle
6.349,-41,-41.0,0.0,0.0,idle
6.450,-41,-41.0,0.0,0.0,idle
6.550,-41,-41.0,0.0,0.0,idle
6.650,-41,-41.0,0.0,0.0,idle
6.752,-41,-41.0,0.0,0.0,idle
6.853,-41,-41.0,0.0,0.0,idle
6.953,-41,-41.0,0.0,0.0,idle
7.053,-41,-41.0,0.0,0.0,idle
7.153,-41,-41.0,0.0,0.0,idle
7.256,-41,-41.0,0.0,0.0,idle
7.350,-41,-41.0,0.0,0.0,idle
7.451,-41,-41.0,0.0,0.0,idle
7.550,-41,-41.0,0.0,0.0,idle
7.653,-41,-41.0,0.0,0.0,idle
7.754,-41,-41.0,0.0,0.0,idle
7.855,-41,-41.0,0.0,0.0,idle
7.953,-41,-41.0,0.0,0.0,idle
8.046,-41,-41.0,0.0,0.0,idle
8.147,-41,-41.0,0.0,0.0,idle
8.249,-41,-41.0,0.0,0.0,idle
8.347,-41,-41.0,0.0,0.0,idle
8.448,-41,-41.0,0.0,0.0,idle
8.547,-41,-41.0,0.0,0.0,idle
8.647,-41,-41.0,0.0,0.0,idle
8.751,-41,-41.0,0.0,0.0,idle
8.851,-41,-41.0,0.0,0.0,idle
8.951,-41,-41.0,0.0,0.0,idle
9.053,-41,-41.0,0.0,0.0,idle
9.154,-41,-41.0,0.0,0.0,idle
9.253,-41,-41.0,0.0,0.0,idle
9.353,-41,-41.0,0.0,0.0,idle
9.453,-41,-41.0,0.0,0.0,idle
9.553,-41,-41.0,0.0,0.0,idle
9.653,-41,-41.0,0.0,0.0,idle
9.753,-41,-41.0,0.0,0.0,idle
9.853,-41,-41.0,0.0,0.0,idle
9.953,-41,-41.0,0.0,0.0,idle
10.053,-41,-41.0,0.0,0.0,idle
10.153,-41,-41.0,0.0,0.0,idle
10.245,-41,-41.0,0.0,0.0,idle
10.346,-41,-41.0,0.0,0.0,idle
10.446,-41,-41.0,0.0,0.0,idle
10.556,-41,-41.0,0.0,0.0,idle
10.646,-41,-41.0,0.0,0.0,idle
10.746,-41,-41.0,0.0,0.0,idle
10.848,-41,-41.0,0.0,0.0,idle
10.947,-41,-41.0,0.0,0.0,idle
11.047,-41,-41.0,0.0,0.0,idle
11.147,-41,-41.0,0.0,0.0,idle
11.247,-41,-41.0,0.0,0.0,idle
11.349,-41,-41.0,0.0,0.0,idle
11.451,-41,-41.0,0.0,0.0,idle
11.553,-41,-41.0,0.0,0.0,idle
11.653,-41,-41.0,0.0,0.0,idle
11.753,-41,-41.0,0.0,0.0,idle
11.853,-41,-41.0,0.0,0.0,idle
11.956,-41,-41.0,0.0,0.0,idle
12.045,-41,-41.0,0.0,0.0,idle
12.147,-41,-41.0,0.0,0.0,idle
12.247,-41,-41.0,0.0,0.0,idle
12.347,-41,-41.0,0.0,0.0,idle
12.447,-41,-41.0,0.0,0.0,idle
12.546,-41,-41.0,0.0,0.0,idle
12.647,-41,-41.0,0.0,0.0,idle
12.747,-41,-41.0,0.0,0.0,idle
12.847,-41,-41.0,0.0,0.0,idle
12.947,-41,-41.0,0.0,0.0,idle
13.044,-41,-41.0,0.0,0.0,idle
13.147,-41,-41.0,0.0,0.0,idle
13.247,-41,-41.0,0.0,0.0,idle
13.347,-41,-41.0,0.0,0.0,idle
13.447,-41,-41.0,0.0,0.0,idle
13.551,-41,-41.0,0.0,0.0,idle
13.651,-41,-41.0,0.0,0.0,idle
13.752,-41,-41.0,0.0,0.0,idle
13.852,-41,-41.0,0.0,0.0,idle
13.953,-41,-41.0,0.0,0.0,idle
14.053,-41,-41.0,0.0,0.0,idle
14.153,-41,-41.0,0.0,0.0,idle
14.253,-41,-41.0,0.0,0.0,idle
14.353,-41,-41.0,0.0,0.0,idle
14.456,-41,-41.0,0.0,0.0,idle
14.556,-41,-41.0,0.0,0.0,idle
14.653,-41,-41.0,0.0,0.0,idle
14.753,-41,-41.0,0.0,0.0,idle
14.853,-41,-41.0,0.0,0.0,idle
14.953,-41,-41.0,0.0,0.0,idle
15.053,-41,-41.0,0.0,0.0,idle
15.156,-41,-41.0,0.0,0.0,idle
15.253,-41,-41.0,0.0,0.0,idle
15.353,-41,-41.0,0.0,0.0,idle
15.453,-41,-41.0,0.0,0.0,idle
15.553,-41,-41.0,0.0,0.0,idle
15.653,-41,-41.0,0.0,0.0,idle
15.753,-41,-41.0,0.0,0.0,idle
15.857,-41,-41.0,0.0,0.0,idle
15.947,-41,-41.0,0.0,0.0,idle
16.047,-41,-41.0,0.0,0.0,idle
16.150,-41,-41.0,0.0,0.0,idle
16.249,-41,-41.0,0.0,0.0,idle
16.350,-41,-41.0,0.0,0.0,idle
16.450,-41,-41.0,0.0,0.0,idle
16.552,-41,-41.0,0.0,0.0,idle
16.656,-41,-41.0,0.0,0.0,idle
16.749,-41,-41.0,0.0,0.0,idle
16.847,-41,-41.0,0.0,0.0,idle
16.944,-41,-41.0,0.0,0.0,idle
17.047,-41,-41.0,0.0,0.0,idle
17.147,-41,-41.0,0.0,0.0,idle
17.247,-41,-41.0,0.0,0.0,idle
17.349,-41,-41.0,0.0,0.0,idle
17.449,-41,-41.0,0.0,0.0,idle
17.547,-41,-41.0,0.0,0.0,idle
17.647,-41,-41.0,0.0,0.0,idle
17.746,-41,-41.0,0.0,0.0,idle
17.849,-41,-41.0,0.0,0.0,idle
17.947,-41,-41.0,0.0,0.0,idle
18.047,-41,-41.0,0.0,0.0,idle
18.147,-41,-41.0,0.0,0.0,idle
18.247,-41,-41.0,0.0,0.0,idle
18.346,-41,-41.0,0.0,0.0,idle
18.450,-41,-41.0,0.0,0.0,idle
18.547,-41,-41.0,0.0,0.0,idle
18.649,-41,-41.0,0.0,0.0,idle
18.747,-41,-41.0,0.0,0.0,idle
18.847,-41,-41.0,0.0,0.0,idle
18.947,-41,-41.0,0.0,0.0,idle
19.050,-41,-41.0,0.0,0.0,idle
19.149,-41,-41.0,0.0,0.0,idle
19.249,-41,-41.0,0.0,0.0,idle
19.350,-41,-41.0,0.0,0.0,idle
19.449,-41,-41.0,0.0,0.0,idle
19.549,-41,-41.0,0.0,0.0,idle
19.649,-41,-41.0,0.0,0.0,idle
19.749,-41,-41.0,0.0,0.0,idle
19.849,-41,-41.0,0.0,0.0,idle
19.947,-41,-41.0,0.0,0.0,idle
20.047,-41,-41.0,0.0,0.0,idle
20.147,-41,-41.0,0.0,0.0,idle
20.247,-41,-41.0,0.0,0.0,idle
20.347,-41,-41.0,0.0,0.0,idle
20.447,-41,-41.0,0.0,0.0,idle
20.547,-41,-41.0,0.0,0.0,idle
20.654,-41,-41.0,0.0,0.0,idle
20.753,-41,-41.0,0.0,0.0,idle
20.853,-41,-41.0,0.0,0.0,idle
20.953,-41,-41.0,0.0,0.0,idle
21.053,-41,-41.0,0.0,0.0,idle
21.153,-41,-41.0,0.0,0.0,idle
21.253,-41,-41.0,0.0,0.0,idle
21.353,-41,-41.0,0.0,0.0,idle
21.453,-41,-41.0,0.0,0.0,idle
21.553,-41,-41.0,0.0,0.0,idle
21.644,-41,-41.0,0.0,0.0,idle
21.747,-41,-41.0,0.0,0.0,idle
21.849,-41,-41.0,0.0,0.0,idle
21.947,-41,-41.0,0.0,0.0,idle
22.050,-41,-41.0,0.0,0.0,idle
22.150,-41,-41.0,0.0,0.0,idle
22.251,-41,-41.0,0.0,0.0,idle
22.353,-41,-41.0,0.0,0.0,idle
22.453,-41,-41.0,0.0,0.0,idle
22.553,-41,-41.0,0.0,0.0,idle
22.653,-41,-41.0,0.0,0.0,idle
22.753,-41,-41.0,0.0,0.0,idle
22.855,-41,-41.0,0.0,0.0,idle
22.953,-41,-41.0,0.0,0.0,idle
23.053,-41,-41.0,0.0,0.0,idle
23.156,-41,-41.0,0.0,0.0,idle
23.243,-41,-41.0,0.0,0.0,idle
23.345,-41,-41.0,0.0,0.0,idle
23.445,-41,-41.0,0.0,0.0,idle
23.547,-41,-41.0,0.0,0.0,idle
23.642,-41,-41.0,0.0,0.0,idle
23.756,-41,-41.0,0.0,0.0,idle
23.847,-41,-41.0,0.0,0.0,idle
23.944,-41,-41.0,0.0,0.0,idle
24.044,-41,-41.0,0.0,0.0,idle
24.147,-41,-41.0,0.0,0.0,idle
24.247,-41,-41.0,0.0,0.0,idle
24.348,-41,-41.0,0.0,0.0,idle
24.450,-41,-41.0,0.0,0.0,idle
24.551,-41,-41.0,0.0,0.0,idle
24.651,-41,-41.0,0.0,0.0,idle
24.753,-41,-41.0,0.0,0.0,idle
24.853,-41,-41.0,0.0,0.0,idle
24.953,-41,-41.0,0.0,0.0,idle
25.056,-41,-41.0,0.0,0.0,idle
25.147,-41,-41.0,0.0,0.0,idle
25.247,-41,-41.0,0.0,0.0,idle
25.348,-41,-41.0,0.0,0.0,idle
25.450,-41,-41.0,0.0,0.0,idle
25.549,-41,-41.0,0.0,0.0,idle
25.651,-41,-41.0,0.0,0.0,idle
25.753,-41,-41.0,0.0,0.0,idle
25.853,-41,-41.0,0.0,0.0,idle
25.958,-41,-41.0,0.0,0.0,idle
26.047,-41,-41.0,0.0,0.0,idle
26.147,-41,-41.0,0.0,0.0,idle
26.250,-41,-41.0,0.0,0.0,idle
26.350,-41,-41.0,0.0,0.0,idle
26.449,-41,-41.0,0.0,0.0,idle
26.549,-41,-41.0,0.0,0.0,idle
26.651,-41,-41.0,0.0,0.0,idle
26.751,-41,-41.0,0.0,0.0,idle
26.851,-41,-41.0,0.0,0.0,idle
26.953,-41,-41.0,0.0,0.0,idle
27.053,-41,-41.0,0.0,0.0,idle
27.153,-41,-41.0,0.0,0.0,idle
27.256,-41,-41.0,0.0,0.0,idle
27.347,-41,-41.0,0.0,0.0,idle
27.450,-41,-41.0,0.0,0.0,idle
27.550,-41,-41.0,0.0,0.0,idle
27.649,-41,-41.0,0.0,0.0,idle
27.750,-41,-41.0,0.0,0.0,idle
27.852,-41,-41.0,0.0,0.0,idle
27.953,-41,-41.0,0.0,0.0,idle
28.053,-41,-41.0,0.0,0.0,idle
28.153,-41,-41.0,0.0,0.0,idle
28.256,-41,-41.0,0.0,0.0,idle
28.348,-41,-41.0,0.0,0.0,idle
28.447,-41,-41.0,0.0,0.0,idle
28.550,-41,-41.0,0.0,0.0,idle
28.650,-41,-41.0,0.0,0.0,idle
28.752,-41,-41.0,0.0,0.0,idle
28.852,-41,-41.0,0.0,0.0,idle
28.953,-41,-41.0,0.0,0.0,idle
29.053,-41,-41.0,0.0,0.0,idle
29.153,-41,-41.0,0.0,0.0,idle
29.247,-41,-41.0,0.0,0.0,idle
29.349,-41,-41.0,0.0,0.0,idle
29.450,-41,-41.0,0.0,0.0,idle
29.553,-41,-41.0,0.0,0.0,idle
29.653,-41,-41.0,0.0,0.0,idle
29.756,-41,-41.0,0.0,0.0,idle
29.856,-41,-41.0,0.0,0.0,idle
29.947,-41,-41.0,0.0,0.0,idle
