time_offset_s,rssi,rssi_mean,variance,anomaly_score,class_label
4.278,-46,-43.8,26.0632,4.24,walking
4.378,-45,-44.05,25.3132,4.12,walking
4.479,-44,-44.25,24.4079,3.97,walking
4.581,-43,-44.4,23.5158,3.82,walking
4.678,-42,-44.5,22.7895,3.71,walking
4.780,-41,-44.55,22.3658,3.64,walking
4.872,-41,-44.6,21.9368,3.57,walking
4.972,-41,-44.65,21.5026,3.5,walking
5.067,-41,-44.7,21.0632,3.43,walking
5.178,-41,-44.75,20.6184,3.35,walking
5.278,-41,-44.8,20.1684,3.28,walking
5.378,-41,-44.85,19.7132,3.21,walking
5.478,-41,-44.85,19.7132,3.21,walking
5.581,-41,-44.7,20.4316,3.32,walking
5.670,-41,-44.35,20.45,3.33,walking
5.772,-41,-43.8,17.6421,2.87,walking
5.871,-41,-43.2,13.2211,2.15,walking
5.974,-41,-42.6,8.0421,1.31,walking
6.074,-41,-42.1,4.2,0.68,walking
6.178,-41,-41.75,2.3026,0.37,walking
6.278,-41,-41.5,1.3158,0.21,walking
6.378,-41,-41.3,0.6421,0.1,walking
6.472,-41,-41.15,0.2395,0.04,walking
6.571,-41,-41.05,0.05,0.01,walking
6.674,-41,-41.0,0.0,0.0,walking
6.774,-41,-41.0,0.0,0.0,walking
6.874,-41,-41.0,0.0,0.0,walking
6.977,-41,-41.0,0.0,0.0,walking
7.079,-41,-41.0,0.0,0.0,walking
7.181,-41,-41.0,0.0,0.0,walking
7.272,-41,-41.0,0.0,0.0,walking
7.373,-41,-41.0,0.0,0.0,walking
7.472,-41,-41.0,0.0,0.0,walking
7.574,-41,-41.0,0.0,0.0,walking
7.675,-41,-41.0,0.0,0.0,walking
7.778,-41,-41.0,0.0,0.0,walking
7.877,-41,-41.0,0.0,0.0,walking
7.978,-41,-41.0,0.0,0.0,walking
8.078,-41,-41.0,0.0,0.0,walking
8.178,-41,-41.0,0.0,0.0,walking
8.278,-41,-41.0,0.0,0.0,walking
8.378,-41,-41.0,0.0,0.0,walking
8.470,-40,-40.95,0.05,0.01,walking
8.571,-40,-40.9,0.0947,0.02,walking
8.674,-40,-40.85,0.1342,0.02,walking
8.774,-40,-40.8,0.1684,0.03,walking
8.878,-40,-40.75,0.1974,0.03,walking
8.978,-40,-40.7,0.2211,0.04,walking
9.082,-40,-40.65,0.2395,0.04,walking
9.172,-40,-40.6,0.2526,0.04,walking
9.271,-41,-40.6,0.2526,0.04,walking
9.371,-44,-40.75,0.8289,0.13,walking
9.474,-48,-41.1,3.4632,0.56,walking
9.576,-48,-41.45,5.8395,0.95,walking
9.677,-50,-41.9,9.4632,1.54,walking
9.778,-52,-42.45,14.4711,2.35,walking
9.878,-53,-43.05,19.8395,3.23,walking
9.981,-51,-43.55,22.6816,3.69,walking
10.071,-48,-43.9,23.2526,3.78,walking
10.172,-45,-44.1,22.8316,3.71,walking
10.275,-44,-44.25,22.3026,3.63,walking
10.376,-43,-44.35,21.8184,3.55,walking
10.478,-42,-44.45,21.1026,3.43,walking
10.578,-41,-44.5,20.6842,3.36,walking
10.680,-41,-44.55,20.2605,3.29,walking
10.772,-41,-44.6,19.8316,3.22,walking
10.871,-41,-44.65,19.3974,3.15,walking
10.978,-41,-44.7,18.9579,3.08,walking
11.070,-41,-44.75,18.5132,3.01,walking
11.172,-41,-44.8,18.0632,2.94,walking
11.273,-41,-44.8,18.0632,2.94,walking
11.372,-41,-44.65,18.7658,3.05,walking
11.475,-41,-44.3,18.7474,3.05,walking
11.577,-41,-43.95,18.4711,3.0,walking
11.678,-41,-43.5,16.7895,2.73,walking
11.778,-41,-42.95,12.9974,2.11,walking
11.878,-41,-42.35,7.5026,1.22,walking
11.980,-41,-41.85,3.3974,0.55,walking
12.074,-41,-41.5,1.3158,0.21,walking
12.175,-41,-41.3,0.6421,0.1,walking
12.278,-41,-41.15,0.2395,0.04,walking
12.378,-41,-41.05,0.05,0.01,walking
12.478,-41,-41.0,0.0,0.0,walking
12.581,-40,-40.95,0.05,0.01,walking
12.670,-40,-40.9,0.0947,0.02,walking
12.781,-40,-40.85,0.1342,0.02,walking
12.872,-40,-40.8,0.1684,0.03,walking
12.976,-40,-40.75,0.1974,0.03,walking
13.078,-40,-40.7,0.2211,0.04,walking
13.178,-40,-40.65,0.2395,0.04,walking
13.283,-40,-40.6,0.2526,0.04,walking
13.376,-40,-40.55,0.2605,0.04,walking
13.478,-40,-40.5,0.2632,0.04,walking
13.578,-40,-40.45,0.2605,0.04,walking
13.678,-40,-40.4,0.2526,0.04,walking
13.778,-40,-40.35,0.2395,0.04,walking
13.879,-40,-40.3,0.2211,0.04,walking
13.981,-40,-40.25,0.1974,0.03,walking
14.081,-40,-40.2,0.1684,0.03,walking
14.171,-40,-40.15,0.1342,0.02,walking
14.274,-40,-40.1,0.0947,0.02,walking
14.372,-40,-40.05,0.05,0.01,walking
14.472,-40,-40.0,0.0,0.0,walking
14.571,-40,-40.0,0.0,0.0,walking
14.671,-40,-40.0,0.0,0.0,walking
14.775,-40,-40.0,0.0,0.0,walking
14.872,-40,-40.0,0.0,0.0,walking
14.974,-40,-40.0,0.0,0.0,walking
15.074,-40,-40.0,0.0,0.0,walking
15.175,-40,-40.0,0.0,0.0,walking
15.278,-40,-40.0,0.0,0.0,walking
15.377,-40,-40.0,0.0,0.0,walking
15.478,-40,-40.0,0.0,0.0,walking
15.578,-40,-40.0,0.0,0.0,walking
15.681,-40,-40.0,0.0,0.0,walking
15.772,-40,-40.0,0.0,0.0,walking
15.873,-43,-40.15,0.45,0.07,walking
15.974,-48,-40.55,3.5237,0.57,walking
16.078,-50,-41.05,7.9447,1.29,walking
16.171,-51,-41.6,12.7789,2.08,walking
16.272,-53,-42.25,19.0395,3.1,walking
16.374,-52,-42.85,23.3974,3.8,walking
16.473,-49,-43.3,24.7474,4.02,walking
16.575,-47,-43.65,24.7658,4.03,walking
16.675,-45,-43.9,24.0947,3.92,walking
16.774,-44,-44.1,23.2526,3.78,walking
16.876,-43,-44.25,22.4079,3.64,walking
16.978,-42,-44.35,21.7132,3.53,walking
17.078,-41,-44.4,21.3053,3.46,walking
17.182,-41,-44.45,20.8921,3.4,walking
17.271,-41,-44.5,20.4737,3.33,walking
17.374,-41,-44.55,20.05,3.26,walking
17.475,-41,-44.6,19.6211,3.19,walking
17.577,-41,-44.65,19.1868,3.12,walking
17.678,-41,-44.7,18.7474,3.05,walking
17.778,-41,-44.75,18.3026,2.98,walking
17.878,-41,-44.65,18.8711,3.07,walking
17.978,-41,-44.3,18.8526,3.07,walking
18.080,-41,-43.85,17.5026,2.85,walking
18.180,-41,-43.35,14.9763,2.44,walking
18.280,-41,-42.75,9.9868,1.62,walking
18.381,-41,-42.2,5.3263,0.87,walking
18.472,-41,-41.8,2.8,0.46,walking
18.574,-41,-41.5,1.3158,0.21,walking
18.676,-41,-41.3,0.6421,0.1,walking
18.784,-41,-41.15,0.2395,0.04,walking
18.871,-41,-41.05,0.05,0.01,walking
18.971,-41,-41.0,0.0,0.0,walking
19.074,-41,-41.0,0.0,0.0,walking
19.174,-41,-41.0,0.0,0.0,walking
19.277,-40,-40.95,0.05,0.01,walking
19.376,-40,-40.9,0.0947,0.02,walking
19.476,-40,-40.85,0.1342,0.02,walking
19.577,-40,-40.8,0.1684,0.03,walking
19.680,-40,-40.75,0.1974,0.03,walking
19.772,-40,-40.7,0.2211,0.04,walking
19.873,-40,-40.65,0.2395,0.04,walking
19.973,-40,-40.6,0.2526,0.04,walking
20.074,-40,-40.55,0.2605,0.04,walking
20.176,-40,-40.5,0.2632,0.04,walking
20.278,-40,-40.45,0.2605,0.04,walking
20.378,-40,-40.4,0.2526,0.04,walking
20.478,-40,-40.35,0.2395,0.04,walking
20.578,-40,-40.3,0.2211,0.04,walking
20.680,-40,-40.25,0.1974,0.03,walking
20.779,-40,-40.2,0.1684,0.03,walking
20.881,-41,-40.2,0.1684,0.03,walking
20.972,-43,-40.3,0.5368,0.09,walking
21.074,-46,-40.55,2.1553,0.35,walking
21.177,-50,-41.0,6.6316,1.08,walking
21.280,-52,-41.6,12.5684,2.04,walking
21.380,-53,-42.25,18.8289,3.06,walking
21.481,-52,-42.85,23.1868,3.77,walking
21.570,-55,-43.6,29.9368,4.87,walking
21.672,-56,-44.4,36.6737,5.96,walking
21.774,-52,-45.0,38.3158,6.23,walking
21.874,-49,-45.45,37.6289,6.12,walking
21.974,-46,-45.75,35.9868,5.85,walking
22.075,-44,-45.95,34.3658,5.59,walking
22.177,-43,-46.1,32.9368,5.36,walking
22.278,-43,-46.25,31.4605,5.12,walking
22.378,-42,-46.35,30.3447,4.93,walking
22.478,-41,-46.4,29.7263,4.83,walking
22.580,-41,-46.45,29.1026,4.73,walking
22.672,-41,-46.5,28.4737,4.63,walking
22.772,-41,-46.55,27.8395,4.53,walking
22.872,-41,-46.55,27.8395,4.53,walking
22.974,-41,-46.45,28.7868,4.68,walking
23.074,-41,-46.2,30.2737,4.92,walking
23.177,-41,-45.75,30.7237,5.0,walking
23.278,-41,-45.2,29.5368,4.8,walking
23.378,-41,-44.6,26.8842,4.37,walking
23.478,-41,-44.05,24.3658,3.96,walking
23.578,-41,-43.35,18.0289,2.93,walking
23.678,-41,-42.6,9.3053,1.51,walking
23.781,-41,-42.05,4.4711,0.73,walking
23.874,-41,-41.65,1.8184,0.3,walking
23.974,-41,-41.4,0.7789,0.13,walking
24.078,-41,-41.25,0.4079,0.07,walking
24.178,-41,-41.15,0.2395,0.04,walking
24.278,-41,-41.05,0.05,0.01,walking
24.381,-41,-41.0,0.0,0.0,walking
24.472,-41,-41.0,0.0,0.0,walking
24.574,-40,-40.95,0.05,0.01,walking
24.676,-40,-40.9,0.0947,0.02,walking
24.777,-40,-40.85,0.1342,0.02,walking
24.878,-40,-40.8,0.1684,0.03,walking
24.977,-40,-40.75,0.1974,0.03,walking
25.074,-40,-40.7,0.2211,0.04,walking
25.176,-40,-40.65,0.2395,0.04,walking
25.273,-40,-40.6,0.2526,0.04,walking
25.370,-40,-40.55,0.2605,0.04,walking
25.478,-40,-40.5,0.2632,0.04,walking
25.574,-40,-40.45,0.2605,0.04,walking
25.674,-40,-40.4,0.2526,0.04,walking
25.772,-40,-40.35,0.2395,0.04,walking
25.874,-40,-40.3,0.2211,0.04,walking
25.976,-40,-40.25,0.1974,0.03,walking
26.077,-40,-40.2,0.1684,0.03,walking
26.178,-40,-40.15,0.1342,0.02,walking
26.278,-40,-40.1,0.0947,0.02,walking
26.378,-40,-40.05,0.05,0.01,walking
26.478,-40,-40.0,0.0,0.0,walking
26.578,-40,-40.0,0.0,0.0,walking
26.671,-40,-40.0,0.0,0.0,walking
26.772,-40,-40.0,0.0,0.0,walking
26.874,-40,-40.0,0.0,0.0,walking
26.978,-40,-40.0,0.0,0.0,walking
27.078,-40,-40.0,0.0,0.0,walking
27.181,-40,-40.0,0.0,0.0,walking
27.280,-40,-40.0,0.0,0.0,walking
27.374,-40,-40.0,0.0,0.0,walking
27.477,-40,-40.0,0.0,0.0,walking
27.578,-40,-40.0,0.0,0.0,walking
27.678,-40,-40.0,0.0,0.0,walking
27.778,-40,-40.0,0.0,0.0,walking
27.878,-40,-40.0,0.0,0.0,walking
27.978,-40,-40.0,0.0,0.0,walking
28.081,-40,-40.0,0.0,0.0,walking
28.172,-40,-40.0,0.0,0.0,walking
28.272,-40,-40.0,0.0,0.0,walking
28.372,-40,-40.0,0.0,0.0,walking
28.477,-40,-40.0,0.0,0.0,walking
28.578,-40,-40.0,0.0,0.0,walking
28.681,-40,-40.0,0.0,0.0,walking
28.772,-40,-40.0,0.0,0.0,walking
28.873,-40,-40.0,0.0,0.0,walking
28.974,-40,-40.0,0.0,0.0,walking
29.075,-40,-40.0,0.0,0.0,walking
29.177,-40,-40.0,0.0,0.0,walking
29.278,-40,-40.0,0.0,0.0,walking
29.378,-40,-40.0,0.0,0.0,walking
29.478,-40,-40.0,0.0,0.0,walking
29.578,-40,-40.0,0.0,0.0,walking
29.678,-40,-40.0,0.0,0.0,walking
29.778,-40,-40.0,0.0,0.0,walking
29.881,-41,-40.05,0.05,0.01,walking
29.970,-41,-40.1,0.0947,0.02,walking
